"Subject" "Activity" "Signals" "Mean"
"18" "standing" "tGravityAccMag-std()" -0.665011683643713
"18" "standing" "tBodyAccJerkMag-std()" -0.723788786335329
"18" "standing" "tBodyGyroMag-std()" -0.760315278287425
"18" "standing" "tBodyGyroJerkMag-std()" -0.879781879790419
"18" "standing" "fBodyAcc-std()-X" -0.660489537904192
"18" "standing" "fBodyAcc-std()-Y" -0.605510423961078
"18" "standing" "fBodyAcc-std()-Z" -0.672541676278443
"18" "standing" "fBodyAccJerk-std()-X" -0.720203372035928
"18" "standing" "fBodyAccJerk-std()-Y" -0.718398453652695
"18" "standing" "fBodyAccJerk-std()-Z" -0.848506493113772
"18" "standing" "fBodyGyro-std()-X" -0.799760555973054
"18" "standing" "fBodyGyro-std()-Y" -0.74032145739521
"18" "standing" "fBodyGyro-std()-Z" -0.748592744401198
"18" "standing" "fBodyAccMag-std()" -0.713137798532934
"18" "standing" "fBodyBodyAccJerkMag-std()" -0.729163423712575
"18" "standing" "fBodyBodyGyroMag-std()" -0.775670438287425
"18" "standing" "fBodyBodyGyroJerkMag-std()" -0.894709025422156
"18" "standing" "tBodyAcc-mean()-X" 0.276177377784431
"18" "standing" "tBodyAcc-mean()-Y" -0.0172818741561907
"18" "standing" "tBodyAcc-mean()-Z" -0.107940757511976
"18" "standing" "tGravityAcc-mean()-X" 0.694792777095808
"18" "standing" "tGravityAcc-mean()-Y" -0.0010301843263473
"18" "standing" "tGravityAcc-mean()-Z" 0.0910314168113772
"18" "standing" "tBodyAccJerk-mean()-X" 0.0776448301356287
"18" "standing" "tBodyAccJerk-mean()-Y" 0.0129534445262126
"18" "standing" "tBodyAccJerk-mean()-Z" 0.000886467423302994
"18" "standing" "tBodyGyro-mean()-X" -0.038430136020509
"18" "standing" "tBodyGyro-mean()-Y" -0.0672248771926647
"18" "standing" "tBodyGyro-mean()-Z" 0.0913241464640719
"18" "standing" "tBodyGyroJerk-mean()-X" -0.0940621740320958
"18" "standing" "tBodyGyroJerk-mean()-Y" -0.0445622527458084
"18" "standing" "tBodyGyroJerk-mean()-Z" -0.0571652014122156
"18" "standing" "tBodyAccMag-mean()" -0.630947459700599
"18" "standing" "tGravityAccMag-mean()" -0.630947459700599
"18" "standing" "tBodyAccJerkMag-mean()" -0.73320719751497
"18" "standing" "tBodyGyroMag-mean()" -0.693434577904192
"18" "standing" "tBodyGyroJerkMag-mean()" -0.84851863011976
"18" "standing" "fBodyAcc-mean()-X" -0.689453051047904
"18" "standing" "fBodyAcc-mean()-Y" -0.637957449640719
"18" "standing" "fBodyAcc-mean()-Z" -0.742231387634731
"18" "standing" "fBodyAcc-meanFreq()-X" -0.225782780243931
"18" "standing" "fBodyAcc-meanFreq()-Y" 0.0240758218553892
"18" "standing" "fBodyAcc-meanFreq()-Z" 0.0124661629920389
"18" "standing" "fBodyAccJerk-mean()-X" -0.728496455928144
"18" "standing" "fBodyAccJerk-mean()-Y" -0.723907683083832
"18" "standing" "fBodyAccJerk-mean()-Z" -0.819222532994012
"18" "standing" "fBodyAccJerk-meanFreq()-X" -0.0885695985083832
"18" "standing" "fBodyAccJerk-meanFreq()-Y" -0.213292981460988
"18" "standing" "fBodyAccJerk-meanFreq()-Z" -0.132301055121856
"18" "standing" "fBodyGyro-mean()-X" -0.772855463736527
"18" "standing" "fBodyGyro-mean()-Y" -0.801441592754491
"18" "standing" "fBodyGyro-mean()-Z" -0.737016020538922
"18" "standing" "fBodyGyro-meanFreq()-X" -0.0962211625121257
"18" "standing" "fBodyGyro-meanFreq()-Y" -0.23377520243015
"18" "standing" "fBodyGyro-meanFreq()-Z" -0.0764512199938024
"18" "standing" "fBodyAccMag-mean()" -0.673154380637725
"18" "standing" "fBodyAccMag-meanFreq()" 0.103081327570659
"18" "standing" "fBodyBodyAccJerkMag-mean()" -0.720747618404192
"18" "standing" "fBodyBodyAccJerkMag-meanFreq()" 0.212048591008512
"18" "standing" "fBodyBodyGyroMag-mean()" -0.802962549161677
"18" "standing" "fBodyBodyGyroMag-meanFreq()" -0.0342610055482036
"18" "standing" "fBodyBodyGyroJerkMag-mean()" -0.875441210479042
"18" "standing" "fBodyBodyGyroJerkMag-meanFreq()" 0.211307971857575
"19" "sitting" "tBodyAcc-std()-X" -0.574658922919194
"19" "sitting" "tBodyAcc-std()-Y" -0.507035084992639
"19" "sitting" "tBodyAcc-std()-Z" -0.649184726556944
"19" "sitting" "tGravityAcc-std()-X" -0.958290447861111
"19" "sitting" "tGravityAcc-std()-Y" -0.95925383425
"19" "sitting" "tGravityAcc-std()-Z" -0.94180028475
"19" "sitting" "tBodyAccJerk-std()-X" -0.571088266146083
"19" "sitting" "tBodyAccJerk-std()-Y" -0.571311190432222
"19" "sitting" "tBodyAccJerk-std()-Z" -0.705342976190833
"19" "sitting" "tBodyGyro-std()-X" -0.637789914575556
"19" "sitting" "tBodyGyro-std()-Y" -0.643866300560306
"19" "sitting" "tBodyGyro-std()-Z" -0.645682212189167
"19" "sitting" "tBodyGyroJerk-std()-X" -0.618836206634444
"19" "sitting" "tBodyGyroJerk-std()-Y" -0.725991380623889
"19" "sitting" "tBodyGyroJerk-std()-Z" -0.686684583831583
"19" "sitting" "tBodyAccMag-std()" -0.599552767486306
"19" "sitting" "tGravityAccMag-std()" -0.599552767486306
"19" "sitting" "tBodyAccJerkMag-std()" -0.601918552871944
"19" "sitting" "tBodyGyroMag-std()" -0.610093380740278
"19" "sitting" "tBodyGyroJerkMag-std()" -0.7255986988425
"19" "sitting" "fBodyAcc-std()-X" -0.5708979748225
"19" "sitting" "fBodyAcc-std()-Y" -0.530901585022361
"19" "sitting" "fBodyAcc-std()-Z" -0.680291382637222
"19" "sitting" "fBodyAccJerk-std()-X" -0.586910128980833
"19" "sitting" "fBodyAccJerk-std()-Y" -0.572596722878
"19" "sitting" "fBodyAccJerk-std()-Z" -0.728521901498861
"19" "sitting" "fBodyGyro-std()-X" -0.666071315599889
"19" "sitting" "fBodyGyro-std()-Y" -0.650105402347778
"19" "sitting" "fBodyGyro-std()-Z" -0.694729075491667
"19" "sitting" "fBodyAccMag-std()" -0.689860920113889
"19" "sitting" "fBodyBodyAccJerkMag-std()" -0.641089005857778
"19" "sitting" "fBodyBodyGyroMag-std()" -0.662325968145833
"19" "sitting" "fBodyBodyGyroJerkMag-std()" -0.754223739441667
"19" "sitting" "tBodyAcc-mean()-X" 0.269723487105556
"19" "sitting" "tBodyAcc-mean()-Y" -0.0182031515710306
"19" "sitting" "tBodyAcc-mean()-Z" -0.118277180099383
"19" "sitting" "tGravityAcc-mean()-X" 0.475323016
"19" "sitting" "tGravityAcc-mean()-Y" 0.0964052626666667
"19" "sitting" "tGravityAcc-mean()-Z" 0.233011401195083
"19" "sitting" "tBodyAccJerk-mean()-X" 0.0774171147766389
"19" "sitting" "tBodyAccJerk-mean()-Y" 0.0115812421960876
"19" "sitting" "tBodyAccJerk-mean()-Z" -0.00186198850195833
"19" "sitting" "tBodyGyro-mean()-X" -0.0385723953346511
"19" "sitting" "tBodyGyro-mean()-Y" -0.0681420603177778
"19" "sitting" "tBodyGyro-mean()-Z" 0.0883609591559167
"19" "sitting" "tBodyGyroJerk-mean()-X" -0.0895939425055556
"19" "sitting" "tBodyGyroJerk-mean()-Y" -0.0383208736670278
"19" "sitting" "tBodyGyroJerk-mean()-Z" -0.0569649444286944
"19" "sitting" "tBodyAccMag-mean()" -0.531507362111361
"19" "sitting" "tGravityAccMag-mean()" -0.531507362111361
"19" "sitting" "tBodyAccJerkMag-mean()" -0.5762252472125
"19" "sitting" "tBodyGyroMag-mean()" -0.548919668132222
"19" "sitting" "tBodyGyroJerkMag-mean()" -0.683436541824444
"19" "sitting" "fBodyAcc-mean()-X" -0.587050355097528
"19" "sitting" "fBodyAcc-mean()-Y" -0.521888076609778
"19" "sitting" "fBodyAcc-mean()-Z" -0.647026298284028
"19" "sitting" "fBodyAcc-meanFreq()-X" -0.212433282953944
"19" "sitting" "fBodyAcc-meanFreq()-Y" 0.0703873634217222
"19" "sitting" "fBodyAcc-meanFreq()-Z" 0.160383893888278
"19" "sitting" "fBodyAccJerk-mean()-X" -0.593157169174611
"19" "sitting" "fBodyAccJerk-mean()-Y" -0.596694943936944
"19" "sitting" "fBodyAccJerk-mean()-Z" -0.680924493180556
"19" "sitting" "fBodyAccJerk-meanFreq()-X" 0.00263882956916667
"19" "sitting" "fBodyAccJerk-meanFreq()-Y" -0.160787596137611
"19" "sitting" "fBodyAccJerk-meanFreq()-Z" 0.00225579910068611
"19" "sitting" "fBodyGyro-mean()-X" -0.553089575942778
"19" "sitting" "fBodyGyro-mean()-Y" -0.641337299817778
"19" "sitting" "fBodyGyro-mean()-Z" -0.602625307818389
"19" "sitting" "fBodyGyro-meanFreq()-X" -0.0321842609068333
"19" "sitting" "fBodyGyro-meanFreq()-Y" -0.19629760694
"19" "sitting" "fBodyGyro-meanFreq()-Z" -0.0415013769106389
"19" "sitting" "fBodyAccMag-mean()" -0.556404444967972
"19" "sitting" "fBodyAccMag-meanFreq()" 0.115775170635767
"19" "sitting" "fBodyBodyAccJerkMag-mean()" -0.576064647812278
"19" "sitting" "fBodyBodyAccJerkMag-meanFreq()" 0.232074775101389
"19" "sitting" "fBodyBodyGyroMag-mean()" -0.636287999799167
"19" "sitting" "fBodyBodyGyroMag-meanFreq()" -0.0199336248458333
"19" "sitting" "fBodyBodyGyroJerkMag-mean()" -0.719519008752778
"19" "sitting" "fBodyBodyGyroJerkMag-meanFreq()" 0.128629739389444
"20" "laying" "tBodyAcc-std()-X" -0.546535422961538
"20" "laying" "tBodyAcc-std()-Y" -0.259011300096154
"20" "laying" "tBodyAcc-std()-Z" -0.639730168647436
"20" "laying" "tGravityAcc-std()-X" -0.95804564051282
"20" "laying" "tGravityAcc-std()-Y" -0.951149621217949
"20" "laying" "tGravityAcc-std()-Z" -0.943657000576923
"20" "laying" "tBodyAccJerk-std()-X" -0.586215941176923
"20" "laying" "tBodyAccJerk-std()-Y" -0.426120353397436
"20" "laying" "tBodyAccJerk-std()-Z" -0.738913456730769
"20" "laying" "tBodyGyro-std()-X" -0.652396391814103
"20" "laying" "tBodyGyro-std()-Y" -0.485894484605705
"20" "laying" "tBodyGyro-std()-Z" -0.460843186407692
"20" "laying" "tBodyGyroJerk-std()-X" -0.653186069490385
"20" "laying" "tBodyGyroJerk-std()-Y" -0.643573137512821
"20" "laying" "tBodyGyroJerk-std()-Z" -0.536900063648718
"20" "laying" "tBodyAccMag-std()" -0.519017420878205
"20" "laying" "tGravityAccMag-std()" -0.519017420878205
"20" "laying" "tBodyAccJerkMag-std()" -0.540847617073269
"20" "laying" "tBodyGyroMag-std()" -0.521471397919231
"20" "laying" "tBodyGyroJerkMag-std()" -0.65307636871282
"20" "laying" "fBodyAcc-std()-X" -0.538561223491667
"20" "laying" "fBodyAcc-std()-Y" -0.273948137371154
"20" "laying" "fBodyAcc-std()-Z" -0.65088931224359
"20" "laying" "fBodyAccJerk-std()-X" -0.584111033739744
"20" "laying" "fBodyAccJerk-std()-Y" -0.420402255935897
"20" "laying" "fBodyAccJerk-std()-Z" -0.745732864166667
"20" "laying" "fBodyGyro-std()-X" -0.676883051647436
"20" "laying" "fBodyGyro-std()-Y" -0.46709876350641
"20" "laying" "fBodyGyro-std()-Z" -0.522534472884615
"20" "laying" "fBodyAccMag-std()" -0.604222557220513
"20" "laying" "fBodyBodyAccJerkMag-std()" -0.548497929924744
"20" "laying" "fBodyBodyGyroMag-std()" -0.588328799467949
"20" "laying" "fBodyBodyGyroJerkMag-std()" -0.670451894533974
"20" "laying" "tBodyAcc-mean()-X" 0.268210689679487
"20" "laying" "tBodyAcc-mean()-Y" -0.0154394352991026
"20" "laying" "tBodyAcc-mean()-Z" -0.103432062417949
"20" "laying" "tGravityAcc-mean()-X" 0.590974958467949
"20" "laying" "tGravityAcc-mean()-Y" 0.00243648291666667
"20" "laying" "tGravityAcc-mean()-Z" 0.107789718651859
"20" "laying" "tBodyAccJerk-mean()-X" 0.0750346921474359
"20" "laying" "tBodyAccJerk-mean()-Y" -0.00274400097455128
"20" "laying" "tBodyAccJerk-mean()-Z" -0.00251495485183974
"20" "laying" "tBodyGyro-mean()-X" -0.0224726834409615
"20" "laying" "tBodyGyro-mean()-Y" -0.0789627194310256
"20" "laying" "tBodyGyro-mean()-Z" 0.0900253976657692
"20" "laying" "tBodyGyroJerk-mean()-X" -0.0945547052108333
"20" "laying" "tBodyGyroJerk-mean()-Y" -0.0402012429820513
"20" "laying" "tBodyGyroJerk-mean()-Z" -0.0525724570615385
"20" "laying" "tBodyAccMag-mean()" -0.452429326099846
"20" "laying" "tGravityAccMag-mean()" -0.452429326099846
"20" "laying" "tBodyAccJerkMag-mean()" -0.564555998864103
"20" "laying" "tBodyGyroMag-mean()" -0.435122258175641
"20" "laying" "tBodyGyroJerkMag-mean()" -0.624627827903846
"20" "laying" "fBodyAcc-mean()-X" -0.57063792171218
"20" "laying" "fBodyAcc-mean()-Y" -0.324959680379103
"20" "laying" "fBodyAcc-mean()-Z" -0.67195587225
"20" "laying" "fBodyAcc-meanFreq()-X" -0.273541700883974
"20" "laying" "fBodyAcc-meanFreq()-Y" 0.040394045223718
"20" "laying" "fBodyAcc-meanFreq()-Z" 0.0964331545981603
"20" "laying" "fBodyAccJerk-mean()-X" -0.624523279069231
"20" "laying" "fBodyAccJerk-mean()-Y" -0.466996133878205
"20" "laying" "fBodyAccJerk-mean()-Z" -0.730766642435897
"20" "laying" "fBodyAccJerk-meanFreq()-X" -0.140843708823077
"20" "laying" "fBodyAccJerk-meanFreq()-Y" -0.270189613514551
"20" "laying" "fBodyAccJerk-meanFreq()-Z" -0.171111060928654
"20" "laying" "fBodyGyro-mean()-X" -0.579382474189103
"20" "laying" "fBodyGyro-mean()-Y" -0.526303994216667
"20" "laying" "fBodyGyro-mean()-Z" -0.431155163544231
"20" "laying" "fBodyGyro-meanFreq()-X" -0.129845704680769
"20" "laying" "fBodyGyro-meanFreq()-Y" -0.160848125435897
"20" "laying" "fBodyGyro-meanFreq()-Z" -0.0451471448155128
"20" "laying" "fBodyAccMag-mean()" -0.505493351425641
"20" "laying" "fBodyAccMag-meanFreq()" 0.0738546529198077
"20" "laying" "fBodyBodyAccJerkMag-mean()" -0.538159936420513
"20" "laying" "fBodyBodyAccJerkMag-meanFreq()" 0.116672886235897
"20" "laying" "fBodyBodyGyroMag-mean()" -0.547332691298077
"20" "laying" "fBodyBodyGyroMag-meanFreq()" -0.00263009196333333
"20" "laying" "fBodyBodyGyroJerkMag-mean()" -0.659341951769231
"20" "laying" "fBodyBodyGyroJerkMag-meanFreq()" 0.0947926593894872
"20" "standing" "tBodyAcc-std()-X" -0.650788909160606
"20" "standing" "tBodyAcc-std()-Y" -0.456259753985354
"20" "standing" "tBodyAcc-std()-Z" -0.630893001863636
"20" "standing" "tGravityAcc-std()-X" -0.958324946717172
"20" "standing" "tGravityAcc-std()-Y" -0.953576080606061
"20" "standing" "tGravityAcc-std()-Z" -0.93887359689899
"20" "standing" "tBodyAccJerk-std()-X" -0.659309592116667
"20" "standing" "tBodyAccJerk-std()-Y" -0.606793100151515
"20" "standing" "tBodyAccJerk-std()-Z" -0.75401945230303
"20" "standing" "tBodyGyro-std()-X" -0.70994810379798
"20" "standing" "tBodyGyro-std()-Y" -0.642839666627273
"20" "standing" "tBodyGyro-std()-Z" -0.579620527478788
"20" "standing" "tBodyGyroJerk-std()-X" -0.733941115257576
"20" "standing" "tBodyGyroJerk-std()-Y" -0.716353299126263
"20" "standing" "tBodyGyroJerk-std()-Z" -0.715358641818182
"20" "standing" "tBodyAccMag-std()" -0.614326377454545
"20" "standing" "tGravityAccMag-std()" -0.614326377454545
"20" "standing" "tBodyAccJerkMag-std()" -0.626302305960101
"20" "standing" "tBodyGyroMag-std()" -0.626155662129697
"20" "standing" "tBodyGyroJerkMag-std()" -0.707476828521212
"20" "standing" "fBodyAcc-std()-X" -0.654036248306667
"20" "standing" "fBodyAcc-std()-Y" -0.466298670467677
"20" "standing" "fBodyAcc-std()-Z" -0.644857545959596
"20" "standing" "fBodyAccJerk-std()-X" -0.674575997207071
"20" "standing" "fBodyAccJerk-std()-Y" -0.609033040979596
"20" "standing" "fBodyAccJerk-std()-Z" -0.772151009146465
"20" "standing" "fBodyGyro-std()-X" -0.726226342060606
"20" "standing" "fBodyGyro-std()-Y" -0.646762421016667
"20" "standing" "fBodyGyro-std()-Z" -0.616340393406566
"20" "standing" "fBodyAccMag-std()" -0.683038764726768
"20" "standing" "fBodyBodyAccJerkMag-std()" -0.635841381332323
"20" "standing" "fBodyBodyGyroMag-std()" -0.673230720494949
"20" "standing" "fBodyBodyGyroJerkMag-std()" -0.713768868169192
"20" "standing" "tBodyAcc-mean()-X" 0.268595205636364
"20" "standing" "tBodyAcc-mean()-Y" -0.0192867074389394
"20" "standing" "tBodyAcc-mean()-Z" -0.111651090326263
"20" "standing" "tGravityAcc-mean()-X" 0.657243899191919
"20" "standing" "tGravityAcc-mean()-Y" -0.0686181655555556
"20" "standing" "tGravityAcc-mean()-Z" 0.10679036740404
"20" "standing" "tBodyAccJerk-mean()-X" 0.0835868911373737
"20" "standing" "tBodyAccJerk-mean()-Y" 0.00611187765247475
"20" "standing" "tBodyAccJerk-mean()-Z" -0.00607491491689899
"20" "standing" "tBodyGyro-mean()-X" -0.0256483096989899
"20" "standing" "tBodyGyro-mean()-Y" -0.0789307564061111
"20" "standing" "tBodyGyro-mean()-Z" 0.082163496089899
"20" "standing" "tBodyGyroJerk-mean()-X" -0.0953189767722222
"20" "standing" "tBodyGyroJerk-mean()-Y" -0.0424081459060606
"20" "standing" "tBodyGyroJerk-mean()-Z" -0.0556613228575758
"20" "standing" "tBodyAccMag-mean()" -0.56833411675101
"20" "standing" "tGravityAccMag-mean()" -0.56833411675101
"20" "standing" "tBodyAccJerkMag-mean()" -0.663144565966667
"20" "standing" "tBodyGyroMag-mean()" -0.581261642571717
"20" "standing" "tBodyGyroJerkMag-mean()" -0.730864782378788
"20" "standing" "fBodyAcc-mean()-X" -0.645734537631313
"20" "standing" "fBodyAcc-mean()-Y" -0.506320391156566
"20" "standing" "fBodyAcc-mean()-Z" -0.659532033916162
"20" "standing" "fBodyAcc-meanFreq()-X" -0.192436788947475
"20" "standing" "fBodyAcc-meanFreq()-Y" -0.0522809912542424
"20" "standing" "fBodyAcc-meanFreq()-Z" 0.0634081553843434
"20" "standing" "fBodyAccJerk-mean()-X" -0.674120731307722
"20" "standing" "fBodyAccJerk-mean()-Y" -0.629326860401515
"20" "standing" "fBodyAccJerk-mean()-Z" -0.734465775308081
"20" "standing" "fBodyAccJerk-meanFreq()-X" -0.0582666224645455
"20" "standing" "fBodyAccJerk-meanFreq()-Y" -0.31606973410101
"20" "standing" "fBodyAccJerk-meanFreq()-Z" -0.175868678319848
"20" "standing" "fBodyGyro-mean()-X" -0.663525228784343
"20" "standing" "fBodyGyro-mean()-Y" -0.642043649208939
"20" "standing" "fBodyGyro-mean()-Z" -0.587217933571212
"20" "standing" "fBodyGyro-meanFreq()-X" -0.171197488890051
"20" "standing" "fBodyGyro-meanFreq()-Y" -0.225985834516768
"20" "standing" "fBodyGyro-meanFreq()-Z" -0.211723505111616
"20" "standing" "fBodyAccMag-mean()" -0.603443252690404
"20" "standing" "fBodyAccMag-meanFreq()" 0.0499649593454545
"20" "standing" "fBodyBodyAccJerkMag-mean()" -0.621138091371919
"20" "standing" "fBodyBodyAccJerkMag-meanFreq()" 0.0640208998290909
"20" "standing" "fBodyBodyGyroMag-mean()" -0.653958606511717
"20" "standing" "fBodyBodyGyroMag-meanFreq()" -0.118915872147677
"20" "standing" "fBodyBodyGyroJerkMag-mean()" -0.718871385552626
"20" "standing" "fBodyBodyGyroJerkMag-meanFreq()" 0.0154760719333333
"21" "sitting" "tBodyAcc-std()-X" -0.672323867377451
"21" "sitting" "tBodyAcc-std()-Y" -0.565585190336299
"21" "sitting" "tBodyAcc-std()-Z" -0.669621813176471
"21" "sitting" "tGravityAcc-std()-X" -0.965586634460784
"21" "sitting" "tGravityAcc-std()-Y" -0.969330818455882
"21" "sitting" "tGravityAcc-std()-Z" -0.953093993308823
"21" "sitting" "tBodyAccJerk-std()-X" -0.699763344205784
"21" "sitting" "tBodyAccJerk-std()-Y" -0.66515912310562
"21" "sitting" "tBodyAccJerk-std()-Z" -0.78182390148299
"21" "sitting" "tBodyGyro-std()-X" -0.79617228689951
"21" "sitting" "tBodyGyro-std()-Y" -0.765057760637255
"21" "sitting" "tBodyGyro-std()-Z" -0.701642028499559
"21" "sitting" "tBodyGyroJerk-std()-X" -0.792483156720588
"21" "sitting" "tBodyGyroJerk-std()-Y" -0.815859336004902
"21" "sitting" "tBodyGyroJerk-std()-Z" -0.812017312181373
"21" "sitting" "tBodyAccMag-std()" -0.6601960145
"21" "sitting" "tGravityAccMag-std()" -0.6601960145
"21" "sitting" "tBodyAccJerkMag-std()" -0.680069218953922
"21" "sitting" "tBodyGyroMag-std()" -0.761303119652451
"21" "sitting" "tBodyGyroJerkMag-std()" -0.82408989995098
"21" "sitting" "fBodyAcc-std()-X" -0.665349663426471
"21" "sitting" "fBodyAcc-std()-Y" -0.578748586831863
"21" "sitting" "fBodyAcc-std()-Z" -0.675588192778676
"21" "sitting" "fBodyAccJerk-std()-X" -0.709800728388235
"21" "sitting" "fBodyAccJerk-std()-Y" -0.674102360655147
"21" "sitting" "fBodyAccJerk-std()-Z" -0.794922813673627
"21" "sitting" "fBodyGyro-std()-X" -0.811026710110294
"21" "sitting" "fBodyGyro-std()-Y" -0.771388318823529
"21" "sitting" "fBodyGyro-std()-Z" -0.728319304730637
"21" "sitting" "fBodyAccMag-std()" -0.714345739215931
"21" "sitting" "fBodyBodyAccJerkMag-std()" -0.683725127418382
"21" "sitting" "fBodyBodyGyroMag-std()" -0.793158526279412
"21" "sitting" "fBodyBodyGyroJerkMag-std()" -0.834949863259804
"21" "sitting" "tBodyAcc-mean()-X" 0.277466525522059
"21" "sitting" "tBodyAcc-mean()-Y" -0.0176664578561765
"21" "sitting" "tBodyAcc-mean()-Z" -0.10877848058848
"21" "sitting" "tGravityAcc-mean()-X" 0.645775957808824
"21" "sitting" "tGravityAcc-mean()-Y" -0.0750963071446078
"21" "sitting" "tGravityAcc-mean()-Z" 0.0321851774362745
"21" "sitting" "tBodyAccJerk-mean()-X" 0.0822207874776961
"21" "sitting" "tBodyAccJerk-mean()-Y" 0.00350107553584853
"21" "sitting" "tBodyAccJerk-mean()-Z" -0.010659072671299
"21" "sitting" "tBodyGyro-mean()-X" -0.0276346639303578
"21" "sitting" "tBodyGyro-mean()-Y" -0.0784719736838971
"21" "sitting" "tBodyGyro-mean()-Z" 0.0861212668362745
"21" "sitting" "tBodyGyroJerk-mean()-X" -0.100558317889216
"21" "sitting" "tBodyGyroJerk-mean()-Y" -0.0408236141863333
"21" "sitting" "tBodyGyroJerk-mean()-Z" -0.0533861046416422
"21" "sitting" "tBodyAccMag-mean()" -0.620309259553676
"21" "sitting" "tGravityAccMag-mean()" -0.620309259553676
"21" "sitting" "tBodyAccJerkMag-mean()" -0.703461275879657
"21" "sitting" "tBodyGyroMag-mean()" -0.693779224517157
"21" "sitting" "tBodyGyroJerkMag-mean()" -0.807817403137255
"21" "sitting" "fBodyAcc-mean()-X" -0.693486097144118
"21" "sitting" "fBodyAcc-mean()-Y" -0.59377821414902
"21" "sitting" "fBodyAcc-mean()-Z" -0.707713799021814
"21" "sitting" "fBodyAcc-meanFreq()-X" -0.230976168156039
"21" "sitting" "fBodyAcc-meanFreq()-Y" 0.0412761403403333
"21" "sitting" "fBodyAcc-meanFreq()-Z" 0.0495520452825172
"21" "sitting" "fBodyAccJerk-mean()-X" -0.71641413145049
"21" "sitting" "fBodyAccJerk-mean()-Y" -0.678615118728922
